algo,exp_label,req_id,src,dst,sp_hop,chosen_hop,detour,in_path_set,tree_depth,purify_rounds,fidelity,prob,finish_t,outcome
SP_skewed,tao=0.050000 Round=0,22,4,16,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.050000 Round=0,23,3,26,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.050000 Round=0,24,25,14,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.050000 Round=0,25,23,8,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.050000 Round=0,26,29,15,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.050000 Round=0,27,1,26,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.050000 Round=0,28,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.050000 Round=0,29,22,6,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.050000 Round=0,0,29,21,3,3,0,1,2,1|1|1,0.836371,0.599201,5,accepted
SP_balanced,tao=0.050000 Round=0,1,0,20,4,4,0,1,2,1|1|1|1,0.828772,0.530423,5,accepted
SP_balanced,tao=0.050000 Round=0,2,13,27,2,2,0,1,1,0|0,0.84633,0.9,3,accepted
SP_balanced,tao=0.050000 Round=0,3,16,23,4,4,0,1,2,2|2|2|2,0.813518,0.342027,7,accepted
SP_balanced,tao=0.050000 Round=0,4,27,12,4,4,0,1,2,1|1|1|1,0.803223,0.502905,9,accepted
SP_balanced,tao=0.050000 Round=0,5,20,24,4,4,0,1,2,2|2|2|2,0.825399,0.360682,8,accepted
SP_balanced,tao=0.050000 Round=0,6,7,28,4,4,0,1,2,1|1|1|1,0.804388,0.5048,10,accepted
SP_balanced,tao=0.050000 Round=0,7,24,26,4,4,0,1,2,2|2|2|2,0.821424,0.354266,12,accepted
SP_balanced,tao=0.050000 Round=0,8,10,1,4,4,0,1,2,1|1|1|1,0.812461,0.513013,12,accepted
SP_balanced,tao=0.050000 Round=0,9,7,19,3,3,0,1,2,0|0|0,0.812941,0.81,7,accepted
SP_balanced,tao=0.050000 Round=0,10,11,18,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.050000 Round=0,11,18,5,3,3,0,1,2,1|1|1,0.842097,0.605953,9,accepted
SP_balanced,tao=0.050000 Round=0,12,25,28,2,2,0,1,1,0|0,0.860089,0.9,3,accepted
SP_balanced,tao=0.050000 Round=0,13,10,23,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.050000 Round=0,14,10,17,4,4,0,1,2,1|1|1|1,0.801825,0.501619,5,accepted
SP_balanced,tao=0.050000 Round=0,15,21,16,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.050000 Round=0,16,7,8,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.050000 Round=0,17,11,15,1,1,0,1,0,0,0.912436,1,2,accepted
SP_balanced,tao=0.050000 Round=0,18,12,7,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.050000 Round=0,19,16,12,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.050000 Round=0,20,21,18,1,1,0,1,0,0,0.914191,1,2,accepted
SP_balanced,tao=0.050000 Round=0,21,18,3,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.050000 Round=0,22,4,16,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.050000 Round=0,23,3,26,4,5,1,0,3,3|3|3|3|3,0.803496,0.192664,9,accepted
SP_balanced,tao=0.050000 Round=0,24,25,14,3,3,0,1,2,0|0|0,0.811597,0.81,7,accepted
SP_balanced,tao=0.050000 Round=0,25,23,8,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_balanced,tao=0.050000 Round=0,26,29,15,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.050000 Round=0,27,1,26,3,3,0,1,2,0|0|0,0.818738,0.81,12,accepted
SP_balanced,tao=0.050000 Round=0,28,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_balanced,tao=0.050000 Round=0,29,22,6,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
ZFA2,tao=0.010000 Round=0,14,12,18,3,3,0,1,2,1|0|0,0.806822,0.744138,8,accepted
ZFA2,tao=0.010000 Round=0,29,6,29,2,2,0,1,1,0|0,0.851733,0.9,5,accepted
ZFA2,tao=0.010000 Round=0,28,3,24,4,4,0,1,3,2|0|1|0,0.805107,0.545727,12,accepted
ZFA2,tao=0.010000 Round=0,27,25,18,3,3,0,1,2,0|0|2,0.804622,0.670751,9,accepted
ZFA2,tao=0.010000 Round=0,26,25,9,4,4,0,1,3,0|1|2|4,0.800858,0.40046,12,accepted
ZFA2,tao=0.010000 Round=0,24,27,3,4,4,0,1,2,1|0|2|1,0.801021,0.52351,9,accepted
ZFA2,tao=0.010000 Round=0,23,28,11,3,3,0,1,2,0|0|0,0.820616,0.809999,6,accepted
ZFA2,tao=0.010000 Round=0,22,11,12,4,4,0,1,2,1|1|1|0,0.802688,0.53887,5,accepted
ZFA2,tao=0.010000 Round=0,21,24,6,2,2,0,1,1,0|0,0.854734,0.899999,8,accepted
ZFA2,tao=0.010000 Round=0,20,24,12,4,4,0,1,2,0|0|2|2,0.802963,0.557672,6,accepted
ZFA2,tao=0.010000 Round=0,19,18,27,3,3,0,1,2,1|0|0,0.806353,0.731923,12,accepted
ZFA2,tao=0.010000 Round=0,18,10,16,2,2,0,1,1,0|0,0.865741,0.899999,5,accepted
ZFA2,tao=0.010000 Round=0,17,23,12,4,4,0,1,2,0|1|1|0,0.80997,0.604685,9,accepted
ZFA2,tao=0.010000 Round=0,16,23,0,3,3,0,1,2,0|0|1,0.81608,0.723938,4,accepted
ZFA2,tao=0.010000 Round=0,15,26,8,4,4,0,1,3,0|1|1|2,0.805583,0.523953,12,accepted
ZFA2,tao=0.010000 Round=0,0,23,29,1,1,0,1,0,0,0.920743,1,2,accepted
ZFA2,tao=0.010000 Round=0,13,26,21,3,3,0,1,2,0|0|1,0.816185,0.733712,8,accepted
ZFA2,tao=0.010000 Round=0,12,18,28,3,3,0,1,2,0|0|1,0.803043,0.727935,4,accepted
ZFA2,tao=0.010000 Round=0,11,2,25,4,4,0,1,3,1|0|0|0,0.802657,0.671348,12,accepted
ZFA2,tao=0.010000 Round=0,10,6,23,3,3,0,1,2,0|1|0,0.80432,0.732739,11,accepted
ZFA2,tao=0.010000 Round=0,9,16,28,4,4,0,1,3,2|1|1|1,0.801197,0.434706,6,accepted
ZFA2,tao=0.010000 Round=0,8,15,16,3,3,0,1,2,1|0|0,0.806495,0.752029,12,accepted
ZFA2,tao=0.010000 Round=0,7,10,21,1,1,0,1,0,0,0.915688,0.999999,2,accepted
ZFA2,tao=0.010000 Round=0,6,28,19,3,3,0,1,2,2|0|0,0.80057,0.663856,12,accepted
ZFA2,tao=0.010000 Round=0,5,26,20,3,3,0,1,2,0|0|1,0.812384,0.755191,12,accepted
ZFA2,tao=0.010000 Round=0,3,18,25,3,3,0,1,2,1|0|1,0.817599,0.65354,5,accepted
ZFA2,tao=0.010000 Round=0,2,13,18,3,3,0,1,2,1|0|0,0.808102,0.746245,5,accepted
ZFA2,tao=0.010000 Round=0,1,15,19,3,3,0,1,2,1|0|0,0.80196,0.741115,7,accepted
ZFA2,tao=0.010000 Round=0,4,2,28,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA2,tao=0.010000 Round=0,25,15,17,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.010000 Round=0,13,26,21,3,3,0,0,2,0|0|1,0.800674,0.723214,6,accepted
ZFA_routing,tao=0.010000 Round=0,29,6,29,2,2,0,1,1,0|0,0.851733,0.9,6,accepted
ZFA_routing,tao=0.010000 Round=0,28,3,24,4,4,0,1,3,5|4|0|0,0.809654,0.376617,12,accepted
ZFA_routing,tao=0.010000 Round=0,27,25,18,3,3,0,1,2,1|0|0,0.800003,0.723256,5,accepted
ZFA_routing,tao=0.010000 Round=0,23,28,11,3,3,0,1,2,0|0|0,0.820616,0.809999,6,accepted
ZFA_routing,tao=0.010000 Round=0,22,11,12,4,4,0,1,2,1|1|1|1,0.815286,0.502225,5,accepted
ZFA_routing,tao=0.010000 Round=0,21,24,6,2,2,0,0,1,0|0,0.863942,0.9,3,accepted
ZFA_routing,tao=0.010000 Round=0,20,24,12,4,4,0,1,2,0|0|5|4,0.807723,0.419073,12,accepted
ZFA_routing,tao=0.010000 Round=0,19,18,27,3,3,0,1,2,1|0|0,0.806316,0.731923,4,accepted
ZFA_routing,tao=0.010000 Round=0,18,10,16,2,2,0,1,1,0|0,0.865741,0.899999,5,accepted
ZFA_routing,tao=0.010000 Round=0,17,23,12,4,4,0,1,2,1|1|0|0,0.806647,0.615303,5,accepted
ZFA_routing,tao=0.010000 Round=0,16,23,0,3,3,0,1,2,0|1|0,0.809497,0.75203,7,accepted
ZFA_routing,tao=0.010000 Round=0,14,12,18,3,3,0,1,2,5|0|0,0.81526,0.566299,12,accepted
ZFA_routing,tao=0.010000 Round=0,0,23,29,1,1,0,1,0,0,0.920743,1,2,accepted
ZFA_routing,tao=0.010000 Round=0,12,18,28,3,3,0,1,2,0|0|1,0.803043,0.727935,4,accepted
ZFA_routing,tao=0.010000 Round=0,11,2,25,4,4,0,1,3,0|0|1|0,0.800712,0.679426,7,accepted
ZFA_routing,tao=0.010000 Round=0,10,6,23,3,3,0,1,2,5|0|0,0.815827,0.51745,12,accepted
ZFA_routing,tao=0.010000 Round=0,9,16,28,4,4,0,0,3,4|5|0|0,0.800473,0.36891,12,accepted
ZFA_routing,tao=0.010000 Round=0,8,15,16,3,3,0,0,2,0|0|0,0.825183,0.81,9,accepted
ZFA_routing,tao=0.010000 Round=0,7,10,21,1,1,0,1,0,0,0.915688,0.999999,2,accepted
ZFA_routing,tao=0.010000 Round=0,6,28,19,3,3,0,1,2,5|0|0,0.803273,0.514563,12,accepted
ZFA_routing,tao=0.010000 Round=0,5,26,20,3,3,0,1,2,0|0|1,0.811914,0.755191,7,accepted
ZFA_routing,tao=0.010000 Round=0,3,18,25,3,3,0,1,2,5|0|0,0.807189,0.527005,12,accepted
ZFA_routing,tao=0.010000 Round=0,2,13,18,3,3,0,1,2,1|0|0,0.808102,0.746245,5,accepted
ZFA_routing,tao=0.010000 Round=0,1,15,19,3,3,0,1,2,1|0|0,0.802031,0.741115,6,accepted
ZFA_routing,tao=0.010000 Round=0,4,2,28,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.010000 Round=0,15,26,8,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.010000 Round=0,24,27,3,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.010000 Round=0,25,15,17,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.010000 Round=0,26,25,9,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
SP_skewed,tao=0.010000 Round=0,0,23,29,1,1,0,1,0,0,0.920743,1,2,accepted
SP_skewed,tao=0.010000 Round=0,1,15,19,3,3,0,1,2,1|1|1,0.841154,0.593353,5,accepted
SP_skewed,tao=0.010000 Round=0,2,13,18,3,3,0,1,2,1|1|1,0.846869,0.600289,5,accepted
SP_skewed,tao=0.010000 Round=0,3,18,25,3,3,0,1,2,1|1|1,0.836565,0.587761,8,accepted
SP_skewed,tao=0.010000 Round=0,4,2,28,4,4,0,1,3,2|2|2|2,0.824028,0.338779,11,accepted
SP_skewed,tao=0.010000 Round=0,5,26,20,3,3,0,1,2,1|1|1,0.851704,0.606447,9,accepted
SP_skewed,tao=0.010000 Round=0,6,28,19,3,3,0,1,2,1|1|1,0.83231,0.5828,12,accepted
SP_skewed,tao=0.010000 Round=0,7,10,21,1,1,0,1,0,0,0.915688,0.999999,2,accepted
SP_skewed,tao=0.010000 Round=0,8,15,16,3,3,0,1,2,1|1|1,0.846559,0.60017,5,accepted
SP_skewed,tao=0.010000 Round=0,9,16,28,4,4,0,1,3,2|2|2|2,0.821074,0.334235,7,accepted
SP_skewed,tao=0.010000 Round=0,10,6,23,3,3,0,1,2,1|1|1,0.841649,0.593701,5,accepted
SP_skewed,tao=0.010000 Round=0,11,2,25,4,4,0,1,3,1|1|1|1,0.844492,0.533735,8,accepted
SP_skewed,tao=0.010000 Round=0,12,18,28,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.010000 Round=0,13,26,21,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.010000 Round=0,14,12,18,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.010000 Round=0,15,26,8,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.010000 Round=0,16,23,0,3,3,0,1,2,1|1|1,0.849317,0.60338,6,accepted
SP_skewed,tao=0.010000 Round=0,17,23,12,4,4,0,1,3,1|1|1|1,0.835931,0.524467,6,accepted
SP_skewed,tao=0.010000 Round=0,18,10,16,2,2,0,1,1,0|0,0.865741,0.899999,5,accepted
SP_skewed,tao=0.010000 Round=0,19,18,27,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.010000 Round=0,20,24,12,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.010000 Round=0,21,24,6,2,2,0,1,1,0|0,0.854734,0.899999,6,accepted
SP_skewed,tao=0.010000 Round=0,22,11,12,4,4,0,1,3,1|1|1|1,0.815132,0.502225,6,accepted
SP_skewed,tao=0.010000 Round=0,23,28,11,3,3,0,1,2,0|0|0,0.820686,0.809999,5,accepted
SP_skewed,tao=0.010000 Round=0,24,27,3,4,5,1,0,4,2|2|2|2|2,0.815585,0.289186,10,accepted
SP_skewed,tao=0.010000 Round=0,25,15,17,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.010000 Round=0,26,25,9,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.010000 Round=0,27,25,18,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.010000 Round=0,28,3,24,4,4,0,1,3,1|1|1|1,0.825092,0.512835,10,accepted
SP_skewed,tao=0.010000 Round=0,29,6,29,2,2,0,1,1,0|0,0.851733,0.9,9,accepted
SP_balanced,tao=0.010000 Round=0,0,23,29,1,1,0,1,0,0,0.920743,1,2,accepted
SP_balanced,tao=0.010000 Round=0,1,15,19,3,3,0,1,2,1|1|1,0.84112,0.593353,5,accepted
SP_balanced,tao=0.010000 Round=0,2,13,18,3,3,0,1,2,1|1|1,0.846845,0.600289,5,accepted
SP_balanced,tao=0.010000 Round=0,3,18,25,3,3,0,1,2,1|1|1,0.836551,0.587761,7,accepted
SP_balanced,tao=0.010000 Round=0,4,2,28,4,4,0,1,2,2|2|2|2,0.824112,0.338779,9,accepted
SP_balanced,tao=0.010000 Round=0,5,26,20,3,3,0,1,2,1|1|1,0.851749,0.606447,9,accepted
SP_balanced,tao=0.010000 Round=0,6,28,19,3,3,0,1,2,1|1|1,0.832298,0.5828,11,accepted
SP_balanced,tao=0.010000 Round=0,7,10,21,1,1,0,1,0,0,0.915688,0.999999,2,accepted
SP_balanced,tao=0.010000 Round=0,8,15,16,3,3,0,1,2,1|1|1,0.84651,0.60017,5,accepted
SP_balanced,tao=0.010000 Round=0,9,16,28,4,5,1,0,3,2|2|2|2|2,0.801083,0.270302,7,accepted
SP_balanced,tao=0.010000 Round=0,10,6,23,3,3,0,1,2,1|1|1,0.841649,0.593701,5,accepted
SP_balanced,tao=0.010000 Round=0,11,2,25,4,4,0,1,2,1|1|1|1,0.844604,0.533735,10,accepted
SP_balanced,tao=0.010000 Round=0,12,18,28,3,3,0,1,2,1|1|1,0.839828,0.591564,12,accepted
SP_balanced,tao=0.010000 Round=0,13,26,21,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_balanced,tao=0.010000 Round=0,14,12,18,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.010000 Round=0,15,26,8,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.010000 Round=0,16,23,0,3,3,0,1,2,1|1|1,0.849311,0.60338,8,accepted
SP_balanced,tao=0.010000 Round=0,17,23,12,4,4,0,1,2,1|1|1|1,0.836044,0.524467,5,accepted
SP_balanced,tao=0.010000 Round=0,18,10,16,2,2,0,1,1,0|0,0.865741,0.899999,3,accepted
SP_balanced,tao=0.010000 Round=0,19,18,27,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.010000 Round=0,20,24,12,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.010000 Round=0,21,24,6,2,2,0,1,1,0|0,0.854734,0.899999,3,accepted
SP_balanced,tao=0.010000 Round=0,22,11,12,4,4,0,1,2,1|1|1|1,0.815286,0.502225,5,accepted
SP_balanced,tao=0.010000 Round=0,23,28,11,3,3,0,1,2,0|0|0,0.820616,0.809999,6,accepted
SP_balanced,tao=0.010000 Round=0,24,27,3,4,5,1,0,3,2|2|2|2|2,0.815738,0.289186,11,accepted
SP_balanced,tao=0.010000 Round=0,25,15,17,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.010000 Round=0,26,25,9,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_balanced,tao=0.010000 Round=0,27,25,18,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_balanced,tao=0.010000 Round=0,28,3,24,4,4,0,1,2,1|1|1|1,0.825193,0.512835,12,accepted
SP_balanced,tao=0.010000 Round=0,29,6,29,2,2,0,1,1,0|0,0.851733,0.9,3,accepted
ZFA2,tao=0.020000 Round=0,15,26,8,4,4,0,1,3,0|1|1|2,0.802287,0.523953,12,accepted
ZFA2,tao=0.020000 Round=0,29,6,29,2,2,0,1,1,0|0,0.850133,0.9,5,accepted
ZFA2,tao=0.020000 Round=0,28,3,24,4,4,0,1,3,0|1|1|1,0.804557,0.565447,11,accepted
ZFA2,tao=0.020000 Round=0,27,25,18,3,3,0,1,2,1|0|1,0.815028,0.653542,5,accepted
ZFA2,tao=0.020000 Round=0,26,25,9,4,4,0,1,2,1|0|2|3,0.802109,0.420156,7,accepted
ZFA2,tao=0.020000 Round=0,24,27,3,4,4,0,1,2,1|1|1|1,0.80857,0.501198,8,accepted
ZFA2,tao=0.020000 Round=0,23,28,11,3,3,0,1,2,0|0|0,0.818049,0.81,6,accepted
ZFA2,tao=0.020000 Round=0,22,11,12,4,4,0,1,3,1|1|1|1,0.808784,0.502226,9,accepted
ZFA2,tao=0.020000 Round=0,21,24,6,2,2,0,1,1,0|0,0.853147,0.9,8,accepted
ZFA2,tao=0.020000 Round=0,20,24,12,4,4,0,1,3,0|1|1|1,0.807288,0.563305,12,accepted
ZFA2,tao=0.020000 Round=0,19,18,27,3,3,0,1,2,0|0|1,0.803511,0.73274,4,accepted
ZFA2,tao=0.020000 Round=0,18,10,16,2,2,0,1,1,0|0,0.864203,0.9,5,accepted
ZFA2,tao=0.020000 Round=0,17,23,12,4,4,0,1,3,0|1|1|0,0.806511,0.604685,12,accepted
ZFA2,tao=0.020000 Round=0,16,23,0,3,3,0,1,2,0|0|1,0.813503,0.72394,4,accepted
ZFA2,tao=0.020000 Round=0,0,23,29,1,1,0,1,0,0,0.920294,1,2,accepted
ZFA2,tao=0.020000 Round=0,14,12,18,3,3,0,1,2,1|0|0,0.804248,0.74414,8,accepted
ZFA2,tao=0.020000 Round=0,13,26,21,3,3,0,1,2,0|0|1,0.813594,0.733713,8,accepted
ZFA2,tao=0.020000 Round=0,12,18,28,3,3,0,1,2,0|0|2,0.807321,0.663858,7,accepted
ZFA2,tao=0.020000 Round=0,11,2,25,4,4,0,1,2,0|0|1|1,0.810738,0.630864,6,accepted
ZFA2,tao=0.020000 Round=0,10,6,23,3,3,0,1,2,0|1|0,0.801731,0.73274,11,accepted
ZFA2,tao=0.020000 Round=0,8,15,16,3,3,0,1,2,1|0|0,0.803866,0.752031,12,accepted
ZFA2,tao=0.020000 Round=0,7,10,21,1,1,0,1,0,0,0.915227,1,2,accepted
ZFA2,tao=0.020000 Round=0,6,28,19,3,3,0,1,2,1|0|1,0.808823,0.648026,12,accepted
ZFA2,tao=0.020000 Round=0,5,26,20,3,3,0,1,2,0|0|1,0.809852,0.755192,12,accepted
ZFA2,tao=0.020000 Round=0,3,18,25,3,3,0,1,2,0|0|2,0.803745,0.655798,12,accepted
ZFA2,tao=0.020000 Round=0,2,13,18,3,3,0,1,2,1|0|0,0.805536,0.746246,5,accepted
ZFA2,tao=0.020000 Round=0,1,15,19,3,3,0,1,2,0|0|1,0.803654,0.721082,12,accepted
ZFA2,tao=0.020000 Round=0,4,2,28,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA2,tao=0.020000 Round=0,9,16,28,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA2,tao=0.020000 Round=0,25,15,17,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.020000 Round=0,13,26,21,3,3,0,1,2,0|0|4,0.823485,0.575437,12,accepted
ZFA_routing,tao=0.020000 Round=0,29,6,29,2,2,0,1,1,0|0,0.850133,0.9,6,accepted
ZFA_routing,tao=0.020000 Round=0,28,3,24,4,4,0,1,2,0|0|2|2,0.803623,0.519585,6,accepted
ZFA_routing,tao=0.020000 Round=0,27,25,18,3,3,0,1,2,2|0|0,0.804634,0.655798,6,accepted
ZFA_routing,tao=0.020000 Round=0,24,27,3,4,5,1,0,3,0|4|5|4|5,0.801862,0.167367,12,accepted
ZFA_routing,tao=0.020000 Round=0,23,28,11,3,3,0,1,2,0|0|0,0.818049,0.81,6,accepted
ZFA_routing,tao=0.020000 Round=0,22,11,12,4,4,0,1,3,1|1|2|0,0.804917,0.499139,6,accepted
ZFA_routing,tao=0.020000 Round=0,21,24,6,2,2,0,0,1,0|0,0.862388,0.9,3,accepted
ZFA_routing,tao=0.020000 Round=0,20,24,12,4,4,0,1,3,0|0|4|4,0.801722,0.443819,12,accepted
ZFA_routing,tao=0.020000 Round=0,19,18,27,3,3,0,1,2,0|0|4,0.813365,0.572733,12,accepted
ZFA_routing,tao=0.020000 Round=0,18,10,16,2,2,0,1,1,0|0,0.864203,0.9,5,accepted
ZFA_routing,tao=0.020000 Round=0,17,23,12,4,4,0,1,2,0|4|0|0,0.800533,0.520204,12,accepted
ZFA_routing,tao=0.020000 Round=0,16,23,0,3,3,0,1,2,0|1|0,0.806478,0.752031,7,accepted
ZFA_routing,tao=0.020000 Round=0,14,12,18,3,3,0,1,2,4|0|0,0.810194,0.604863,12,accepted
ZFA_routing,tao=0.020000 Round=0,0,23,29,1,1,0,1,0,0,0.920294,1,2,accepted
ZFA_routing,tao=0.020000 Round=0,12,18,28,3,3,0,1,2,0|0|1,0.800407,0.727936,4,accepted
ZFA_routing,tao=0.020000 Round=0,11,2,25,4,4,0,1,3,0|0|2|0,0.801865,0.639839,8,accepted
ZFA_routing,tao=0.020000 Round=0,9,16,28,4,4,0,0,3,2|1|1|0,0.800612,0.525868,6,accepted
ZFA_routing,tao=0.020000 Round=0,8,15,16,3,3,0,0,2,0|0|0,0.822633,0.81,9,accepted
ZFA_routing,tao=0.020000 Round=0,7,10,21,1,1,0,1,0,0,0.915227,1,2,accepted
ZFA_routing,tao=0.020000 Round=0,6,28,19,3,3,0,1,2,4|0|0,0.801369,0.559488,12,accepted
ZFA_routing,tao=0.020000 Round=0,5,26,20,3,3,0,1,2,0|0|1,0.809852,0.755192,6,accepted
ZFA_routing,tao=0.020000 Round=0,3,18,25,3,3,0,1,2,4|0|0,0.805318,0.570469,10,accepted
ZFA_routing,tao=0.020000 Round=0,2,13,18,3,3,0,1,2,1|0|0,0.805536,0.746246,5,accepted
ZFA_routing,tao=0.020000 Round=0,1,15,19,3,3,0,1,2,0|0|1,0.803643,0.721082,4,accepted
ZFA_routing,tao=0.020000 Round=0,4,2,28,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.020000 Round=0,10,6,23,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
ZFA_routing,tao=0.020000 Round=0,15,26,8,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.020000 Round=0,25,15,17,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
ZFA_routing,tao=0.020000 Round=0,26,25,9,4,NA,NA,NA,NA,NA,NA,NA,NA,no_shape
SP_skewed,tao=0.020000 Round=0,0,23,29,1,1,0,1,0,0,0.920294,1,2,accepted
SP_skewed,tao=0.020000 Round=0,1,15,19,3,3,0,1,2,1|1|1,0.838699,0.593355,5,accepted
SP_skewed,tao=0.020000 Round=0,2,13,18,3,3,0,1,2,1|1|1,0.844428,0.600292,5,accepted
SP_skewed,tao=0.020000 Round=0,3,18,25,3,3,0,1,2,1|1|1,0.834078,0.587763,8,accepted
SP_skewed,tao=0.020000 Round=0,4,2,28,4,4,0,1,3,2|2|2|2,0.820726,0.338782,11,accepted
SP_skewed,tao=0.020000 Round=0,5,26,20,3,3,0,1,2,1|1|1,0.849259,0.606449,9,accepted
SP_skewed,tao=0.020000 Round=0,6,28,19,3,3,0,1,2,1|1|1,0.829804,0.582802,12,accepted
SP_skewed,tao=0.020000 Round=0,7,10,21,1,1,0,1,0,0,0.915227,1,2,accepted
SP_skewed,tao=0.020000 Round=0,8,15,16,3,3,0,1,2,1|1|1,0.844137,0.600173,5,accepted
SP_skewed,tao=0.020000 Round=0,9,16,28,4,4,0,1,3,2|2|2|2,0.817729,0.334237,7,accepted
SP_skewed,tao=0.020000 Round=0,10,6,23,3,3,0,1,2,1|1|1,0.839177,0.593702,5,accepted
SP_skewed,tao=0.020000 Round=0,11,2,25,4,4,0,1,3,1|1|1|1,0.841268,0.533735,8,accepted
SP_skewed,tao=0.020000 Round=0,12,18,28,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.020000 Round=0,13,26,21,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.020000 Round=0,14,12,18,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.020000 Round=0,15,26,8,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_fid
SP_skewed,tao=0.020000 Round=0,16,23,0,3,3,0,1,2,1|1|1,0.846909,0.603381,6,accepted
SP_skewed,tao=0.020000 Round=0,17,23,12,4,4,0,1,3,1|1|1|1,0.832663,0.524468,6,accepted
SP_skewed,tao=0.020000 Round=0,18,10,16,2,2,0,1,1,0|0,0.864203,0.9,5,accepted
SP_skewed,tao=0.020000 Round=0,19,18,27,3,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.020000 Round=0,20,24,12,4,NA,NA,NA,NA,NA,NA,NA,NA,fail_mem
SP_skewed,tao=0.020000 Round=0,21,24,6,2,2,0,1,1,0|0,0.853147,0.9,6,accepted
SP_skewed,tao=0.020000 Round=0,22,11,12,4,4,0,1,3,1|1|1|1,0.811729,0.502226,6,accepted
